ID_Credito,ID_Credito_original,ID_Tienda
05140c,521eee5c-fd00-4dc4-b68f-a7877f05140c,47b0a70d-0377-462a-8c74-3413a825228c
073ab3,587d5c8b-3238-46f5-9c57-eae682073ab3,2fb89b80-3d49-469d-bf4d-4ce649db6a7a
0e809a,5ab80e61-5970-41e1-9876-5da87f0e809a,9017132d-4188-48b1-aeda-2bbd12ae6c47
9ff4d9,6271dfa9-8e4f-4dbf-8290-bca56c9ff4d9,8fbb2373-1255-433f-bf3e-a70ed49daeb0
762efc,63c042a3-eb19-4eed-80c5-806aa5762efc,e02ff06c-7eed-4fdd-974e-a5533672bd4c
5815e2,646e9eef-780b-4abe-9f0b-99290f5815e2,e4ec2fec-8b58-4128-b423-cf3f29c53302
27bd81,6d926949-1b86-4003-a242-7cd8f627bd81,304f66ec-36b2-4d7f-9c13-638744c912fc
cb25d4,6e2309f3-b62a-4b61-ac6d-6fcb3ecb25d4,a717fc30-01a1-455d-a2a1-b3ecf8800c74
8ed5d2,75569107-57b1-4e51-82da-dec0e38ed5d2,cfc8fead-d0c9-40cb-902a-96f168defd62
165ac4,7dd90fd0-4ed7-434f-a595-67f1b4165ac4,c06543fe-f7f4-4148-aa3c-75832351c445
f5e357,7de4cb39-735f-4c5e-9ed0-227502f5e357,6f364e82-020b-495e-ae9a-9c0106c0f904
08c00b,7f142112-6285-4ea3-b66e-36b1b708c00b,366bedb0-a76b-4236-b0c4-19e786c31e28
6c6fe6,80ac399f-79a9-4aaf-ab5b-7702fb6c6fe6,78d50c5a-23bb-4244-8d7b-dc816af4ed33
01b34d,87fd45b1-ee57-470f-929e-106e9101b34d,5b22a547-b6a5-4153-b634-080ddc5a0106
512bbe,8c1a8d39-610f-476b-8263-606fb5512bbe,742986e0-d419-440d-942f-87594c2a7599
1ae30a,8cebde7d-00fd-4efd-bd4e-0528ef1ae30a,3dde8efc-a7aa-4801-aee0-7cad6f1e624c
fcaf81,8dbf5af5-79b2-41d6-8062-138853fcaf81,7ccab1b7-bf26-49aa-b19d-d5543d65f68f
505fb4,8f4e8de0-74f5-48eb-8391-ae7eaf505fb4,6898e814-8c4a-46d4-8bab-c4c7d9078df1
aa265d,91985bc0-8899-4649-a47c-fcc266aa265d,b1d73ec6-bdc3-4280-9cd9-eecd251e6175
75769d,94cfa9aa-e347-4aaa-9eb2-379bfd75769d,a9fbc183-e0d4-4f58-b42d-11e9810e7b48
f29a85,96ae9ab0-cdc0-4c40-bbe7-04272cf29a85,33943e5e-d3fc-40c8-b773-7000204e0b0e
f98c4a,989ca6a5-56d3-4799-bbc2-19448ef98c4a,2a3e015f-3b81-4295-a874-598f6ae8080c
b4050d,9ff613e9-baf8-48ec-a3be-12ca8eb4050d,e04d43ba-858a-42db-af65-cd6b45a322e6
f951eb,a545ef5f-a694-4519-9977-9b6705f951eb,2f98b4bb-a394-4d95-a2f9-d2b250fd5206
01dd6b,a5618897-e6fc-41db-a97c-78ed0d01dd6b,915a38a5-7fb8-45d4-9169-8629cc6f007e
d37762,a6a83a2f-609c-49a3-bfc5-9b672dd37762,5873daa1-4545-4185-87ea-0a40c1b008bb
2c145f,a837a18f-fccf-4384-a83c-3b3d482c145f,5b67f1fb-e562-4f1b-b076-3b10a2e69d57
448be6,af0a2ae7-46af-4e54-91d0-f5d876448be6,734c70ea-4772-4859-8971-8aee4a3ae504
84e229,b507d96a-72ad-4494-9917-0565f784e229,1f20a5b9-0d55-4b2b-b740-7ea2fb6c9681
d8e3de,cd085f84-f10a-41b1-a1d7-e26336d8e3de,7c3bcc63-ac12-46f1-9c8e-920c192eafca
0dc5c8,d2a66f28-9ba3-4650-b7dd-2447dd0dc5c8,eebd6325-c3a4-47e1-b299-5ba9f177ad7e
9986a0,d3257a5d-b68a-45c4-9c99-5a3d289986a0,cca57b3e-a1f8-42c4-8722-40827b1e4915
f1748e,dcc77125-9d3b-48be-8034-044a5cf1748e,4c43bf58-2dea-4f78-b775-6220dcd2323c
6203b2,ddfaa28b-53ae-4a1a-8702-1e85476203b2,f8db5a8f-271b-4c46-8e27-fc45b1ef7341
f25f06,de7c6af7-e79b-4011-804c-06633df25f06,ae3e3cf3-0a04-4d41-b9a0-af1a39aa3594
f33446,df432fc2-2043-4724-ad24-6d753ef33446,436a1144-7918-46d8-a135-38849b174bc8
8b017c,e451fbd6-c8d1-4881-af6b-ec06a18b017c,b1f5a522-9107-44c6-9f70-f279f14f0150
498a7b,eb437545-fca9-46fd-9be4-b0e657498a7b,44c14fd6-3533-472a-85da-25b7d07b0d8f
466fd7,ebcd9baf-249c-41a9-b5eb-0f8db9466fd7,63dbe4a9-aec9-4efc-8367-54d695e96c1d
e770eb,ec98a772-d019-402f-a8ee-68b8aee770eb,d8d4e538-aea7-4c3a-8030-1f0dac34a786
2fb21a,fb31ae09-6161-4336-8510-2cdbb52fb21a,26a41d12-08e3-45d2-b5af-b0b28c5a324d
4e4315,02b3db57-eb65-47ee-8606-3f83924e4315,063e313b-c350-4bef-be3b-2d155ef039a6
3901cc,0add4134-d052-45a3-9e4e-05f3493901cc,7b382979-1ea4-4f69-9195-8b214e1a16ee
def91a,0d9ed6d8-6410-4062-ad74-2bba75def91a,24a15da5-8795-4b7e-8a8d-2313f9cdb424
aaa27c,130c8e0d-a5bc-4575-952b-c36e68aaa27c,cf35b0e7-1ea2-46d6-b150-721a7174635c
11e3ba,13bed9c4-505b-46be-a5cc-7dac3111e3ba,3e1593df-18c6-4d7f-84a1-a950f4cf0165
a65f1c,1f2243b0-fa43-4ad8-9815-800005a65f1c,01b84f4b-e949-4b7a-ac6e-11cdcc4f8095
62fc45,1f610dde-33af-4d8e-9aab-60f05562fc45,b1a6ae4b-b34d-4e69-9908-e9c59c7226a4
cf47db,21f408e7-a31d-4b06-bef8-769152cf47db,e0780b92-b087-4662-8aa4-ae0d77b70995
0a3772,2324ebdb-ba1a-440d-aff1-14db6b0a3772,e36e5bb2-4ad3-46ac-bbd0-447aa3ee4c4e
da8763,26d0ff82-f104-4859-bb4b-f477edda8763,e5a13434-2f88-4daf-93b8-1e5befd76652
1e2fbc,3403506c-8102-4446-b89d-5f72721e2fbc,8ce2a114-c9b7-4216-9014-72e5544151c5
aad075,36795474-f6f5-4b86-8c24-fdf94faad075,1530ba99-6324-4fe3-ba22-a61dc31019f7
d28253,36d40bbf-a59b-4f4e-ae0f-e7851fd28253,fe4bb1cf-592d-4fb5-8de0-05e7c90ada0f
e4a6f8,38962c20-1292-4076-aded-45b4bae4a6f8,cf5e98ca-fe91-4668-900c-14cb84e74c24
e26174,4922ca1f-7f92-4822-bacf-0dd8d3e26174,9da558b3-5b4f-43dc-afaf-040f3098613a
9f5778,4df33690-cd76-44d8-8fc7-4a37399f5778,2e790d44-a0d4-48aa-b022-7dd7026de5ca
e11071,50f458ea-c6d3-4ea0-a75c-577767e11071,ec94ce0e-26f4-4e7c-a451-0ee731e55931
b8790b,5a893169-bd2e-437c-8c28-5b5b95b8790b,7c39ad2a-f4c6-4cdb-8405-7fd2cd1be8d4
4f9878,65b16fb1-1c21-4718-8c9e-db39e44f9878,114355ff-e247-4c1c-9420-043b9347e29b
7ddcb9,6cbaaa67-cff4-4a78-9a85-28c7e77ddcb9,c65db12d-497f-43c7-a4fd-67ed1418e1ee
1b73a5,6e78deb9-416e-4555-910a-fc87cf1b73a5,925e6fc9-3dde-4c1c-ac78-94a5d79bf55b
057d0d,784093f1-e513-4658-9dab-85796e057d0d,9f1777e9-dcce-48f1-8ff5-74ec69a60782
4fde11,8a20974c-d73d-4580-8bf0-29d28d4fde11,7644cadd-b6ef-490b-85f1-7f31752f5fa9
ab5a33,8bcd008a-ab73-492f-83f8-1d80d5ab5a33,aa6735ea-7bc5-4866-83fb-b0bb1f6da690
416dc7,96079341-2d46-4db4-8e00-f63c37416dc7,8d375de1-3243-48e4-9599-b497ad08b724
e48cb8,96a64528-a55f-4112-978f-037e5de48cb8,c996458a-563e-48d6-afa5-dae72cff5766
2aa9c1,b20eef98-0d65-4b92-ae01-bf164e2aa9c1,eb23b758-838a-4eb9-975c-8a20fd8b34ab
fce5a9,c2f49702-cce3-4d69-aa15-619f26fce5a9,d95b6dbe-f828-4363-88e9-26594a293bff
3f5398,c624410c-6550-44b8-878f-de03253f5398,946a97ba-2119-4d13-9593-76b3681dd6d8
acfe54,c91122d5-e691-4e62-b9a5-fbcc1cacfe54,5fd86c3e-050a-4470-bf90-f6938f183dde
e8f906,ca7c78be-2bc7-4ee9-8625-fb08c7e8f906,bcd0bf20-277e-465c-9018-504e802d8baa
69d9b9,caf0d307-66a5-4166-9a1f-5f507269d9b9,bb3c8f5b-e3a5-4795-826c-5251e4431e02
9bc20b,cba84272-28c3-427f-b36e-8755d79bc20b,277c6c5b-7551-4972-b0f0-5a27c5ca263f
f4ce84,cccd1070-0343-4119-98af-02078cf4ce84,101034b8-3ba5-4d27-b15b-ab6ab090392e
759317,cd8736db-af13-4fc2-a02a-a9f1de759317,be8901de-9750-4d07-bfeb-2bfec73eb272
3db37e,d2bd09e7-abd0-4c47-9c02-c1b3273db37e,9b3f7057-e086-4351-9575-71606f02d439
2a3c89,d4165756-392d-4acf-8698-305be42a3c89,49883201-5bf4-4cb0-9643-41b46ce190b5
6c2210,d615fe8d-d165-41d7-9f5e-98693e6c2210,682818eb-d147-404a-8626-3142faa57406
a7c3f9,db07c792-d93b-4fc4-8170-35c705a7c3f9,6c450ed7-7209-4be5-91f9-75eac60046ad
23158b,dc5d7dc5-9d25-485c-96dc-167c6e23158b,ffd9abae-5dbd-47b4-91ef-b80ed782332b
72b134,dc6cb962-5fbb-485b-87eb-efa79c72b134,c714d7cc-b4c7-46db-935a-db497913a752
9f3038,e4aab859-9bc1-4568-ba48-93df919f3038,d6dbb5ab-b9da-4e10-917d-37182d28f3bd
8d8074,e892b894-0157-4449-a886-73e6708d8074,1042273e-522d-40ec-8482-fe716f2084ee
9865d1,e8a6079c-3ba6-4fa8-b03d-e2a0a89865d1,301d6f5b-43a0-49f3-a900-548ec78b2a8f
1b4ab1,ec8bb30f-a3a6-42bd-a880-d895121b4ab1,25035163-8447-4886-8723-9f6bec1ac31d
25c8a3,f117374e-d1f4-4e86-9d2e-f77df925c8a3,9423eeca-fae1-4498-9271-97da47c2adbc
f9fd32,f9a421b3-a810-4d94-82aa-3f8a74f9fd32,ac27f0fa-d978-4186-a6cf-555c09b20acf
c94a1f,0bfa7d31-d3fa-4e82-9dfb-4e2e3fc94a1f,a38b3dd9-d03f-4f74-975d-87e313e6a6f2
0871e0,0ef19514-bda7-48da-ab2b-5970b30871e0,361207a2-54eb-4b63-877d-2c96e7952c4e
f4f3d9,1fd29f07-e435-4619-bc45-322994f4f3d9,4f5160bd-0746-45e5-94e6-a0b3f5e9a48e
67f890,28647a9f-5b20-4524-a5cd-0dfe2267f890,e7b8d57f-67ff-457b-9336-676a885efd63
42241d,2d8d52e8-1fa2-4360-806b-5e4bd942241d,273db4cc-61f1-4206-971f-63c8d0b06a87
d29916,3387a8fd-274b-4eae-997a-612681d29916,25650aaa-6aa9-4c75-b1bf-3c2aa9b95f20
ca4c78,410829fc-26d8-4ed8-ad21-ccd608ca4c78,6d1f476d-7c40-40d4-ad56-1066569b40e0
9e7d8c,41da76fc-20cb-40f0-b7c3-066a889e7d8c,759ac567-2eb1-4446-aa64-66fdd9b6ab89
6255b5,430bcc63-7205-4326-9a70-d43ea06255b5,cf1e707b-3b81-48c2-9c7f-a05ab0984491
9f1ba5,4be767c7-a703-4cf0-a808-882fa29f1ba5,e1f4fbca-bb5e-45a2-a95b-4e3fe9344b3c
31f85e,53b8f8df-f17f-4783-aedd-42288331f85e,06088a50-03f7-4afb-95ad-11d8ede3e53d
13c500,5e2454ef-651c-43f3-9e40-202a9613c500,2aa2dbe1-6329-4bf5-aa85-267399265ef6
c103eb,64ee6591-30d1-4fad-96ec-4f7885c103eb,b20b1ce6-8d2e-4664-b5a2-b5cb09ea8827
061258,70abaab6-0591-49a6-9495-0778cc061258,c9a02177-971a-4b08-8ade-ad8b8ac674d5
5ed369,8172f4bd-e427-429b-b6ec-2efd595ed369,a98627f0-f9c4-4324-b632-0029a3add14d
76fc7a,82ea4dc9-48da-4589-ab73-415a7276fc7a,ba1a07cd-50d4-45e0-9e47-490a86cf7088
01f9ce,8f03f8ce-2db0-43f7-bd96-2fac7201f9ce,078ebbea-2365-448d-aa41-b12316ff5e94
f29378,9d38e7da-414d-483f-9e8e-4fbfa7f29378,02734bf4-be08-4bec-a27e-e15959dfb67e
9b80a8,a24eca46-8719-4823-af1e-1a920f9b80a8,b182ab72-372a-403c-8197-9f74de7d564c
4c4699,a264dbe5-7eb9-417b-bd89-a3331d4c4699,f8b814d0-af5c-4117-a688-17812b5d68da
9b7043,a5ecdd4d-3d0f-41d5-b044-d9c2789b7043,09c78bbd-eb85-4a51-92ea-cbbaefa805d8
f447a8,b5b38a49-b268-425f-b481-ac61cef447a8,d0d6e2c8-c71b-43cb-833d-3599e959ea1e
cad628,b991ca65-6886-43f9-b4c4-f0e94dcad628,6fec62e9-8986-4424-9bc2-a30a610d3663
904e91,d475a58d-6c1a-4e5e-b8d8-ae0f28904e91,43434411-9566-4d28-999a-fde14ebaeef4
a4c968,ea13d114-3b69-4868-9825-828b4da4c968,bb9abcbd-bffa-4583-b90c-46f2fb11318e
a51ac7,fbe0d3fb-0f96-4a13-8058-43290ca51ac7,f4df0af1-2152-4fe8-a58b-f0216fa5ddfb
92632a,052811a7-4034-4579-be0f-67769b92632a,e1f7f547-79c3-47eb-9d5c-9a63c73e880e
7a7272,064ed2a2-5354-4e7f-8ccb-b07fd77a7272,277ccc38-a7a1-4a7f-aed5-2f8d0be73ac4
5dc597,0785a7a1-203a-4554-8eb7-8b8a735dc597,99a0f3e4-2436-4dde-b320-94d81fe10189
cc98e2,2d17e1af-4f1d-49a2-a518-12c8decc98e2,15f86da2-f4de-42a5-a1a3-2e3d84c5cf85
1bbe72,2e66b3a1-4aef-4f62-adf8-901c781bbe72,61cc1927-c5e5-4398-b2f6-1811706cd288
d20d7e,69e3c4e1-baad-4113-9440-271039d20d7e,ff2c6517-a643-456d-9bb0-6fce7805b368
aac64e,918ff9d6-e715-4c1d-a04e-d2363aaac64e,178fea04-baa1-44c9-9626-752215349c23
3126d3,9770dbd1-8355-41c2-9a66-ef4f693126d3,39039f1e-f9ae-4460-8ed8-41cb5b1bff04
72ec4c,98a26ab4-38f6-47ed-a76d-bf083672ec4c,29ba2271-2d9b-4fdc-92de-22677f3845ed
3eaafd,cbc417e6-7b93-493f-ae82-fc86713eaafd,8fa2ad1a-df9e-45c5-bfdd-a9986d4be68e
b5d39e,0424d791-d32c-453a-a740-be4574b5d39e,750b4645-c67b-4ed7-95dd-b57755d3e7c4
7b65c0,19312fdb-475e-43dc-bfab-2d9c967b65c0,9fcabc99-ffcb-49d4-91a6-02bb79df6c4c
f05932,791f3cf0-8ee0-4f19-98d9-6db42ef05932,04f4deb7-d811-4e02-8c2d-2fe44f83f7e8
e4a88d,8e3661c1-fab2-42ba-995b-93f622e4a88d,d8cd16d5-ba1a-4be4-a50e-a1121c0ff747
db4097,9ff1cfe3-2da7-4533-8a16-30eed5db4097,f19cebd8-e685-467e-9140-ef17d584c57b
c85504,ab814a8d-7133-48f0-8a95-9e9f5dc85504,f07baac7-e3e0-4e13-b51a-e5b1fb4ae851
102782,b983570f-2487-4e54-880e-7cc1d2102782,dbf61620-37c2-4699-ae4f-f5bc8e00ecb4
cb83c8,0b9d518f-2aa1-4598-a19d-4b6420cb83c8,d3277584-5598-43e4-a8bd-3d437c5da58e
5f55e8,1dea4f84-1cdd-4186-9d1f-f7fd865f55e8,a4be135f-8d1b-4774-b5e3-989adca055c5
a3f121,27558e1d-d3ac-4c8b-aeb2-06fb41a3f121,b977567d-e6d1-4970-b7b7-1ea6a0b85167
cc86ce,29b1e740-994d-4fbc-a67f-b753c4cc86ce,c88a64b0-0c4a-4f1b-aa48-7a8745165c9f
07df0a,3a507b0d-3737-4994-923e-109f3a07df0a,59926492-9bbd-43ff-bf96-1f3cc879ca46
aa0714,4233d80d-4b19-4562-a585-aca4e9aa0714,9530d562-21ad-491f-afbc-0f7e6c847428
76e7e4,5115de1a-800b-4e37-bcfa-1d984c76e7e4,67dda0e7-0fbf-45ef-98b7-3322a48d6fe0
3dd95d,5cef0a46-f2d4-4ed9-a495-224d6a3dd95d,89003190-1207-4b0c-bcce-6c25a77748e6
a748a2,7d526a7b-d984-4f9a-9cee-e05152a748a2,1f20a5b9-0d55-4b2b-b740-7ea2fb6c9681
89533e,9b52ad2b-3b12-4cea-bd84-cb43ca89533e,2f6d1223-49e3-4e35-adb1-5325e533244d
a4b329,cd561894-7bca-41ce-97b2-9fa4b4a4b329,9d1b322c-0cd3-4ff6-a29c-d315f8fa8c34
e80de9,d9fc1c58-bfa0-4849-87ab-c019d7e80de9,a61a348b-9fa6-41ae-b1dd-7761a5bf62e7
6b595d,db246bbc-e969-4996-97f4-2893d36b595d,915a38a5-7fb8-45d4-9169-8629cc6f007e
253572,dd79432e-a225-452a-bfcb-b02da6253572,b6b71fba-8302-4e8b-80e9-2f43d052f7a5
8bf90b,ea764385-cca7-4e45-8f56-5a67378bf90b,b0cc121f-c210-41ab-b535-e6171e786231
d772a3,f38d5d2f-4567-450f-b8b1-9173fed772a3,048f3dd9-bb9e-4193-9089-e96f03c33bd6
444f33,f6193b83-72a5-4fe6-81a8-f024cd444f33,ce43fb2c-e2f1-4e4c-aa70-d99a8fcf01c5
fe5e57,018ab173-854b-43ab-ab9e-a37281fe5e57,c361b47d-c6ef-4ed3-b138-fa180ec64a6c
e49dfa,078c34aa-6951-4517-a80f-00ec1ce49dfa,18591b33-092d-434f-9b0a-d6bbc372abf8
346eca,3cc2cd5a-8ed5-47f7-b952-b7cc24346eca,9fbb9e1e-c18d-412c-be75-7ec35e934868
4e14e1,57417429-1b36-4185-8662-e690534e14e1,05323963-c5d3-409f-b7c0-618e5dad1614
5279de,692981cc-9860-4b57-98c3-33f0755279de,999ccbf3-9ab6-4973-9ec6-53011f066c81
29f400,895255bf-272c-4e73-9966-701bd929f400,cec35f1f-6b39-48f8-9267-51692e54e2f5
8b8f7d,8d038c34-0a21-4bec-8a89-bff98c8b8f7d,649cef5d-8556-4d2d-85cb-8918a3d55aa7
181fe2,a715a95c-281f-4c0b-b119-f10e53181fe2,c9a5c0c9-a0de-4332-8f59-def4f193e841
86eb83,af4f03a9-ea26-4ca2-b010-64c3ef86eb83,95e9c1bb-a540-406c-85c8-2a35e44fa82b
c497ab,b24344a3-d342-4747-983b-a107c6c497ab,cbca4152-fb6c-491a-8f27-38f94c4020ff
caa2da,bd8fb9bd-789f-4e31-af5f-08f439caa2da,24fb88f2-031e-479d-ab9f-57739a880aa4
1b4f64,c03d454b-6c12-4780-a3bc-3fb6391b4f64,17b59bba-fb7e-4891-b21c-38982237c8ad
f6748c,c13f88d3-2d45-414f-9aaa-ca29def6748c,cc241ee3-07f2-487a-b31d-62e0b7e7fbf6
cf5074,dd5fb15d-73ef-49d5-a224-db25ebcf5074,75a0770d-940c-496b-9c77-b6e3f1e65b32
550c8f,0bd9b6a0-f998-47c6-8a7e-9ac610550c8f,99623418-a948-4351-adec-c6797ebbf146
ff9fff,166cc6a4-e4c4-4df5-9e86-5efa35ff9fff,094192fe-4a54-4f76-ac23-d2b6c802273e
568f3f,46c06a9a-91a3-4581-855d-d85213568f3f,40dbc92f-d4d5-4311-a97e-d29db9807495
dc9e06,596cc2ae-3b67-4021-bdc5-931438dc9e06,235c4b9a-0323-4ef9-81e8-19fe61747a7e
fc3762,5f941d2c-cf82-45d0-a3b6-a4b6cdfc3762,74b08349-ac3e-428e-9581-69be0bd94dc3
b3ce42,a944e955-4a93-4ecb-9eac-418cd5b3ce42,26b2aa8a-7a73-4721-bfe7-4b5ac8ded8ce
6c1817,c2281afa-cb25-4f4f-acbc-f527e46c1817,da265508-c75d-4d9a-85cd-58f48190b867
a42344,e85b419a-0021-4dcd-a088-0b100ca42344,547f5e0a-847a-439f-839a-0bcd44a804b7
623884,246fbfc3-6cca-4f1e-97a6-7f44e0623884,2aa2dbe1-6329-4bf5-aa85-267399265ef6
d52eb3,2d770d38-c64f-4516-923f-5485f1d52eb3,cce94df1-7287-491a-bea4-511cfe3d8c5e
26bbb2,44f79caa-daf9-4796-9b35-c7cbb726bbb2,fe91cc8a-baab-466e-9e5e-78bf77a1cfe3
73168a,4a342398-cc20-49df-af35-4f6c4e73168a,1afe7f5b-5d4d-40dd-b6f7-03db34188c3f
787aed,58898252-0292-4d12-a6c0-e78483787aed,05db41a8-068f-4a2b-91b8-c8997ffe205f
d89133,5a75fff7-65a9-4a36-9d39-f92c53d89133,30339f38-5053-4076-9e24-d02a6ca1f4a0
c4c6f3,64240764-77a1-4078-9a1c-35cabcc4c6f3,63732de6-b4b3-4d70-ae8e-e4aea2752e87
90b28e,668efb37-4b58-46ae-bccc-ce993d90b28e,adffc665-b9a0-4cec-931c-4645270c8209
9cb025,93432481-0814-4900-ad33-87fffa9cb025,0f7142ad-5fcf-4424-8a0d-27a5f6b109a8
962abc,a333a51a-c3a2-4ac7-8d58-68d9c1962abc,274cda32-ce88-445b-9968-72e5acc823ec
4e78c1,baed6b84-aeac-49d5-8886-2d45e44e78c1,bd1e8b93-0e9a-495f-b134-d61fbe67ad65
4e43f5,c6089113-c8ed-42d0-bb2a-9faa7e4e43f5,b2781e56-8b70-434d-9976-c4f3b90a7934
bb3d76,c6ac5c77-d221-4874-ac79-276ac5bb3d76,6486053f-4689-498d-bef5-56810d4be9e9
83234b,ff2b1f25-83e1-4c52-83ab-0b091a83234b,d572cd13-6ff0-48ec-b028-cfa636a5c60d
063f00,1b3dcd30-6b87-4251-9c86-500387063f00,b4f82b87-2dd0-4eb3-b090-82f4b519e98b
8f3ede,38854d0e-12f3-44fe-a72d-3841b68f3ede,9049b499-f695-40d5-927d-01a6fa9ff5b6
cd790b,6099de7a-7fd0-4186-ae27-466bb0cd790b,ce36a529-52c8-4e81-97ce-11dec7a5340a
9c8e3d,72a18ef8-bc63-4e69-9609-f571bc9c8e3d,fa4fe83c-6c00-49f1-ad3d-f3ad70ba195e
cd18bf,79d0dd10-3330-471d-b4db-5481f1cd18bf,be4ff5cd-90c8-406b-ae6f-6ac0759b6e3a
67d179,c308a31f-3c9f-4e23-be89-5a63f867d179,721490f0-c0a0-4d03-bc9d-00c694134481
7b2d36,da7e94ad-6739-44d8-bb44-64832b7b2d36,2bcd1e92-3a81-477f-bb3a-5d01a0392ad8
751eae,ee76369b-724e-4ef8-9563-486c25751eae,9b7dfd55-39ea-46c2-a473-7769bd5735c8
2592e5,f7a7efc8-9dd6-472d-a5b9-39caa82592e5,70da6326-6be0-4b58-82ea-c5dc55427a6b
58f290,05073c6c-2169-475f-bea4-27b3f258f290,5f4bec68-dd94-4d1a-91a2-42e0d563bd41
44e7f0,1c55fec3-83c6-4ba2-a89c-7df63444e7f0,59f28bb4-22a5-44d2-815c-e0a207813156
4de20b,2e7e5266-ff14-402e-bded-a7eece4de20b,8190603b-a5cb-45fb-9e99-9f1b6195ff21
c6fd9d,32497a0b-49c6-482a-aa1c-c17672c6fd9d,53d83c44-d4ca-4220-9254-7d1e7d4175ee
299f8f,4590a5e9-87a3-4107-b311-be3c92299f8f,5b275f21-d32c-4b8f-acda-c885c42a71d8
b081bd,5a9720a2-b9bd-4714-879a-2b3028b081bd,b6dfd1ed-f135-49b3-b649-a283615f6d71
2b1a54,6ac1c974-2401-4a8e-bfe3-6d9b522b1a54,3cdfd3d6-ca31-403b-95b5-e8910b52e10a
f58a7a,73a947b0-ca8d-4259-819f-1edcf7f58a7a,26908adc-c9d2-4eca-bc9a-5aa7b2f12c23
84056d,77b59867-f761-43ba-8574-d9888a84056d,82ebebf9-959f-4aae-b30c-7893b9cdb987
b69e85,8cc45167-bed6-4e6b-8b9a-3c3648b69e85,a519ad56-d195-43be-b674-573447a90b3e
ee54c4,d485b0be-489a-40a2-b53b-429422ee54c4,e4c94e43-475a-4287-9531-b531921dd44e
85cbde,dcd3b3e8-ffde-40c6-93bc-09f3b685cbde,f88d1b7a-8e54-4254-a593-6ef705687c6e
37e63c,e94371d7-8cd1-4d37-a076-9f6a1637e63c,f7a8ce53-da37-479f-9e6a-b612618faa5f
fce2a0,ed07874b-9d8a-4728-86ad-006550fce2a0,068bca7e-cb88-4405-8bbd-707308547db8
719236,ee785d23-0db3-4c1d-acb5-be9120719236,5e9c665f-2ad0-4903-b1e8-ec3c933d8fd6
6c5e99,07008671-018f-463d-a9b3-47c37a6c5e99,b5ead0e9-c628-43c4-b512-4c53b3b76d92
288b49,0728a955-f980-42b4-bb72-f01e8b288b49,217cd87f-9b07-4fc6-8f32-e46a7a2b6119
1ce81b,07c6a2e6-aab6-4633-8edf-3e44001ce81b,4b1ab26a-00cf-4d86-933e-364992af8793
deb33f,09babaf3-fdf9-42e0-9c44-f54670deb33f,d9cdbc2f-9061-459c-8b3a-c13df146c2e2
75f8e8,0d40bce2-14a4-4cad-9d52-d1e5ef75f8e8,4919afd3-808b-412d-b891-19eeb867a214
86a152,0fd5ab05-32b3-463e-bc5d-453e9886a152,0f57b469-0894-43ee-a3cf-a3da5bb42d92
c36cc6,109669b9-6a5f-46d0-8c49-183790c36cc6,b475220d-b12b-46be-9bc7-40049bda95f4
c04382,26f0655e-a168-486d-9ca2-dbdf85c04382,3f3d6bd3-941a-4c18-b902-3d217cfde41e
b73172,2b8a704f-40ee-410e-9184-b14592b73172,c16cd56c-882e-4e5b-9973-3c34d31f4439
9efed7,30d5ad78-a43b-414c-8b8a-4003d79efed7,110bdcf4-e4f1-4cbc-93d1-a65dbc1b588e
609eab,33d41814-26ee-42e5-8934-c06b1b609eab,3f5f520c-a3c3-4a77-8c39-a96497deb77d
84a83c,351b3fd6-b101-495b-8d95-8f2a4484a83c,c6e3084f-557d-47a5-b0b0-d21c3cbf58d8
867a70,3a23562b-1f69-4ffd-886a-3bbadd867a70,7deef730-e1fa-4790-999c-3a300dc4208c
ad62e2,42658f83-94e7-42a2-9536-4f568cad62e2,39255acc-4b4c-4569-8075-60feea84387d
f0f390,48d3fb89-fabb-46ad-b8a6-8bf54df0f390,e6eef135-3d11-4bca-8ef7-1cac0d0f5576
0a7f0f,4b889f3c-9e8f-4e1b-9128-c9447f0a7f0f,49ff190a-85e1-47e0-9cf9-f53966edb095
36426c,526b77f2-ce88-43de-9dda-df5be336426c,0d0d51a0-b852-4940-91cc-d87c5908a566
5d8a43,628d2bf5-8e89-4c91-8eb0-63cfd85d8a43,86b25dc8-5335-4318-95f8-1e467b60df86
6a4999,62cb2485-378f-4f86-8a57-5a80c16a4999,2f5edbab-12cf-4117-9f84-60d0478557ef
a47f47,6efc472d-3bcd-480c-8773-85eb53a47f47,9f10ced2-5e34-4523-8517-50eed7e7d736
596c7f,85e13071-288a-4fec-8e8b-e5d116596c7f,181b8a2e-c144-4497-aa94-7b467faeeee0
1dcb80,8947c55a-cdca-4175-bc19-c84d2c1dcb80,5f46c926-5171-4e39-ac80-a63454f5b080
04c47c,8c47cc04-a0fa-4609-9b32-03f19f04c47c,7a3b992c-9e08-47e2-86c1-e22f2dd4c9fb
570edf,ad90c174-6885-436f-8f27-7637eb570edf,efa89164-2b22-4b28-86a9-2d37a1c68aba
fb181d,b7ddc601-fca7-40a0-9235-d6559cfb181d,1982bf55-649a-4888-b9e4-2393098f4ce6
8681bf,ba55b70e-5f04-4c03-b724-bbe8468681bf,5c5f5090-0292-4ba2-8cb2-732f68cd88ed
0c0a94,c9c92621-090e-4186-9010-1290fc0c0a94,127789a8-71c3-4118-b5db-664801733fcb
