Fecha_reporte,OSTotal,Current,OS_30more,Castigos,LaggedWO,Current_pct,OS_30more_pct,CoincidentialWO,Num_Cuentas,reestructura,Corte
2022-05-02,15457177.74,13821522.09,846321.96,69988.38,0.005876204388563012,0.8941814814118841,0.05475268346108828,0.004527888672641654,1252,0.05351437699680511,Semanal
2022-05-09,16395995.14,14649901.26,835899.34,45172.020000000004,0.0035560977257764513,0.8935048549910707,0.0509819216743193,0.002755064246742174,1315,0.05171102661596958,Semanal
2022-05-16,17028144.83,15260078.75,798434.45,105293.76,0.0078038436554562305,0.8961680149158093,0.04688910377326172,0.00618351329819751,1364,0.051319648093841645,Semanal
2022-05-23,17561073.58,15594811.12,880396.31,78534.86,0.005738418918174673,0.8880329012322264,0.05013339907661842,0.004472099023000352,1417,0.04940014114326041,Semanal
2022-05-30,18252068.82,16395210.64,869334.5599999999,52681.97,0.0036587479420303708,0.8982658788813399,0.047629371145445853,0.0028863560903432503,1474,0.050203527815468114,Semanal
2022-06-06,18861425.5,16405481.26,997717.13,57270.369999999995,0.003705098754981384,0.8697901046768708,0.05289722826092864,0.0030363754849796285,1525,0.04852459016393443,Semanal
2022-06-13,18991295.139999997,17004476.9,994243.33,34158.81,0.002083363023002212,0.8953826884710298,0.05235258167863954,0.001798656160528819,1578,0.048162230671736375,Semanal
2022-06-20,19625969.4,17493080.43,1021223.7,52714.78,0.003095744165102921,0.8913231277126112,0.052034306137255064,0.002685970762798252,1638,0.0463980463980464,Semanal
2022-06-27,20082791.63,17903457.25,947025.1,104557.8,0.005953952617058618,0.8914824980435253,0.04715604869321646,0.00520633793977914,1695,0.04660766961651917,Semanal
2022-07-04,19973244.42,17692985.17,940032.4400000001,66714.91,0.0036551971536999696,0.885834309036108,0.04706458401213517,0.0033402139681003615,1710,0.046198830409356725,Semanal
2022-07-11,19922742.03,17389952.05,986778.63,40519.31,0.0021482633961043916,0.8728694084285143,0.049530261874298834,0.0020338219477502146,1739,0.04542840713053479,Semanal
2022-07-18,19751391.45,17165539.93,1163376.1099999999,33753.29,0.0017773032197739825,0.8690800328399142,0.05890096973395765,0.0017089069438691578,1757,0.04496300512236767,Semanal
2022-07-25,19622447.430000003,17065190.26,1171046.84,93599.53,0.004769167223913024,0.8696769514036098,0.05967893883663216,0.004770023226402003,1792,0.045200892857142856,Semanal
2022-08-01,19401455.48,16771774.16,1267655.0,28150.69,0.0014017319164905354,0.8644595853795192,0.06533813926005515,0.001450957637121846,1818,0.0462046204620462,Semanal
2022-08-08,19184434.09,16197241.73,1347842.79,45189.26,0.0022624897112233896,0.8442908273454315,0.0702571044669267,0.002355516966931624,1838,0.046245919477693145,Semanal
2022-08-15,18892313.78,15767113.78,1430402.24,158259.49,0.007943660052501312,0.8345782291998327,0.07571344921839425,0.008376924702968608,1878,0.045260915867944625,Semanal
2022-08-22,18749654.11,15592757.15,1536767.95,51292.06,0.0025968833704624883,0.8316290561159585,0.08196246933325428,0.002735626998719746,1902,0.0452155625657203,Semanal
2022-08-29,18667977.39,15429153.85,1601527.77,146155.54,0.007448384841971769,0.8265037785113795,0.08579010658422487,0.007829211325176225,1924,0.04677754677754678,Semanal
2022-09-05,18404812.56,15084683.26,1580254.94,42763.31,0.0022041289656893294,0.8196053728242914,0.08586096353050825,0.002323485222170433,1942,0.05046343975283213,Semanal
2022-09-12,19005541.64,15595621.18,1703474.1500000001,75813.0,0.003951797569025918,0.8205828318608235,0.08963039213861626,0.003988994443620609,1971,0.050735667174023336,Semanal
2022-09-19,19495841.25,15466270.0,1856605.55,44043.59,0.002331296765069925,0.7933112401600008,0.0952308508359443,0.0022591274433965453,1984,0.053931451612903226,Semanal
2022-09-26,19984733.23,16089143.17,1893433.39,53687.62,0.0028633925556720563,0.8050717007244234,0.0947439912361542,0.0026864316567098423,2011,0.05668821481849826,Semanal
2022-10-03,20851942.22,17326959.68,1875766.68,81706.59,0.004376831420621297,0.830951836389656,0.0899564491503756,0.003918416286497883,2045,0.060146699266503664,Semanal
2022-10-10,21247204.47,17398481.66,1942863.02,141328.47,0.007678886679191474,0.8188598026891394,0.09144087744546472,0.006651626579839353,2072,0.060328185328185326,Semanal
2022-10-17,21623815.93,17424046.35,2043526.72,88121.98,0.004636646598618062,0.8057803676467016,0.09450351994371606,0.004075227993302626,2116,0.0609640831758034,Semanal
2022-10-24,22143718.069999997,17922542.65,2385814.08,138349.12,0.007096340097660568,0.8093736830167293,0.10774225324121463,0.006247781856804391,2163,0.061488673139158574,Semanal
2022-10-31,22976787.44,18883701.3,2434445.8,121229.65,0.006066112997596412,0.8218599466662428,0.10595240115081987,0.005276179288184564,2223,0.0620782726045884,Semanal
2022-11-07,23061941.92,18832694.17,2379517.84,164135.24,0.007871460522395402,0.8166135460460825,0.10317942210826622,0.007117147401086197,2250,0.06133333333333333,Semanal
2022-11-14,23675849.96,19510034.55,2444652.42,176605.75,0.008311952297035522,0.824047904635395,0.10325510696047678,0.007459320374909379,2311,0.0597144093466032,Semanal
2022-11-21,23131077.85,18331356.27,2617572.17,125981.14,0.005826036459421523,0.7924990088604971,0.11316256799507507,0.0054464016254195235,2351,0.05869842620161633,Semanal
2022-11-28,22915759.48,18324935.09,2723683.31,148102.51,0.006688240408942307,0.7996651870078014,0.1188563404314453,0.006462910824718404,2374,0.05939342881213142,Semanal
2022-12-05,22614833.93,18306930.83,2725154.3899999997,221784.25,0.009652535219693005,0.8095098503338866,0.12050295829875235,0.009807025366022749,2388,0.059463986599664995,Semanal
2022-12-12,22420973.69,17780251.18,2647368.0,208033.81,0.009020654493088753,0.7930186898140907,0.11807551431991355,0.00927853593141196,2399,0.06002501042100875,Semanal
2022-12-19,23044472.970000003,18720084.85,2660531.4899999998,157214.96,0.006640309018075899,0.8123459744282449,0.11545204324974413,0.006822241506872342,2410,0.06016597510373444,Semanal
2022-12-26,23320174.650000002,18714174.39,2835383.59,139642.13999999998,0.006036992348802281,0.802488603574845,0.12158500665431335,0.005988040059551616,2418,0.06120760959470637,Semanal
2023-01-02,23461785.14,19178057.89,2830476.4899999998,152399.57,0.006650426320498278,0.8174168238078068,0.12064199177982923,0.006495651080706089,2423,0.06273215022699133,Semanal
2023-01-09,23280935.23,18985380.79,2766055.65,172674.78,0.007635465311595146,0.8154904690227085,0.11881205040404212,0.00741700358228804,2429,0.06298888431453273,Semanal
2023-01-16,23019858.93,18870659.39,2531206.3,350351.97,0.01562608184836596,0.8197556486937169,0.10995750702456628,0.015219553302442753,2450,0.06408163265306123,Semanal
2023-01-23,23262620.0,19037176.24,2677195.9899999998,117749.72,0.005109672942110246,0.818359077352422,0.11508574657540722,0.005061756586315273,2472,0.06351132686084142,Semanal
2023-01-30,22883219.48,18791138.36,2707493.7800000003,168791.94,0.007238022121759706,0.8211754633749638,0.118317869667175,0.0073762321839132335,2495,0.06332665330661323,Semanal
2023-02-06,22558352.96,18467730.86,2515858.44,296946.62,0.012656608106675375,0.8186648596529451,0.111526690111688,0.013163488510282994,2511,0.0629231381919554,Semanal
2023-02-13,22525413.23,18547712.22,2514140.11,220631.19,0.009476904077104805,0.823412739673855,0.11161349558069794,0.009794767702909843,2538,0.06264775413711583,Semanal
2023-02-20,22017551.07,17907087.29,2429247.06,208877.13,0.00907377975838881,0.8133096743170174,0.1103323004577911,0.009486846622307171,2558,0.06450351837372947,Semanal
2023-02-27,21650573.98,17865718.580000002,2247832.54,269946.34,0.011604296506584379,0.825184523814643,0.10382323083334717,0.012468322560373772,2581,0.06664083688492832,Semanal
2023-03-06,21342181.909999996,17626102.83,1995049.23,141481.4,0.006182757637038576,0.8258810136812296,0.09347915964792751,0.0066291909888389535,2601,0.06843521722414456,Semanal
2023-03-13,21008699.78,17280419.25,2067702.3699999999,91409.97,0.004052156208482339,0.8225363507003287,0.09842124413470008,0.004351053180691246,2628,0.06773211567732115,Semanal
2023-03-20,20469277.96,16545959.41,2033344.26,344444.55,0.01529137541154,0.8083313657830654,0.09933639398387455,0.016827391306763598,2650,0.06716981132075471,Semanal
